Unnamed: 0.1,Unnamed: 0,count,hate_speech,offensive_language,neither,class,NON USED,tokens,tweet
1542,1576,3,2,1,0,0,"&#8220;@TP_Three: @WestSideFlee @KekePalmer damn they got wifey &#128561;&#128561;&#128534;&#128534;&#128555;&#128553;&#128553;&#128553;&#8221;

Fall back nigga &#128299;.. I don't share my hoes","['&', '#', '8220', ';', '@', 'tp_three', ':', '@', 'westsideflee', '@', 'kekepalmer', 'damn', 'got', 'wifey', '&', '#', '128561', ';', '&', '#', '128561', ';', '&', '#', '128534', ';', '&', '#', '128534', ';', '&', '#', '128555', ';', '&', '#', '128553', ';', '&', '#', '128553', ';', '&', '#', '128553', ';', '&', '#', '8221', ';', 'fall', 'back', 'nigga', '&', '#', '128299', ';', '..', ""n't"", 'share', 'hoes']",& # 8220 ; @ tp_three : @ westsideflee @ kekepalmer damn got wifey & # 128561 ; & # 128561 ; & # 128534 ; & # 128534 ; & # 128555 ; & # 128553 ; & # 128553 ; & # 128553 ; & # 8221 ; fall back nigga & # 128299 ; .. n't share hoes
1633,1668,3,2,1,0,0,&#8220;@_BitchBUH: Shoot that nigga and his shorty bitch &#128299;&#128514;&#8221; &#8252;&#65039;&#8252;&#65039;,"['&', '#', '8220', ';', '@', '_bitchbuh', ':', 'shoot', 'nigga', 'shorty', 'bitch', '&', '#', '128299', ';', '&', '#', '128514', ';', '&', '#', '8221', ';', '&', '#', '8252', ';', '&', '#', '65039', ';', '&', '#', '8252', ';', '&', '#', '65039', ';']",& # 8220 ; @ _bitchbuh : shoot nigga shorty bitch & # 128299 ; & # 128514 ; & # 8221 ; & # 8252 ; & # 65039 ; & # 8252 ; & # 65039 ;
1680,1715,3,2,1,0,0,&#8220;@_honeysays: My phone charging backwards &#128533;&#8221; retarded,"['&', '#', '8220', ';', '@', '_honeysays', ':', 'phone', 'charging', 'backwards', '&', '#', '128533', ';', '&', '#', '8221', ';', 'retarded']",& # 8220 ; @ _honeysays : phone charging backwards & # 128533 ; & # 8221 ; retarded
1694,1729,3,2,1,0,0,&#8220;@alicia_688: You aint special niglet RT @Vice504fly: When I'm chilling wit Greg ppl walk up to me to ask me to take pics&#8221;hatin,"['&', '#', '8220', ';', '@', 'alicia_688', ':', 'aint', 'special', 'niglet', 'rt', '@', 'vice504fly', ':', ""'m"", 'chilling', 'wit', 'greg', 'ppl', 'walk', 'ask', 'take', 'pics', '&', '#', '8221', ';', 'hatin']",& # 8220 ; @ alicia_688 : aint special niglet rt @ vice504fly : 'm chilling wit greg ppl walk ask take pics & # 8221 ; hatin
1708,1743,3,2,1,0,0,&#8220;@boojieque: &#128514;&#128169;RT @WebbMadeThis: Lemme find out you niggaz letting bitches shit on yo faces&#8221; &#128557; niggas is weirdos,"['&', '#', '8220', ';', '@', 'boojieque', ':', '&', '#', '128514', ';', '&', '#', '128169', ';', 'rt', '@', 'webbmadethis', ':', 'lem', 'find', 'niggaz', 'letting', 'bitches', 'shit', 'yo', 'faces', '&', '#', '8221', ';', '&', '#', '128557', ';', 'niggas', 'weirdos']",& # 8220 ; @ boojieque : & # 128514 ; & # 128169 ; rt @ webbmadethis : lem find niggaz letting bitches shit yo faces & # 8221 ; & # 128557 ; niggas weirdos
1747,1782,3,2,1,0,0,"&#8220;@dnumberbefore2: &#8220;@Vice504fly: @dnumberbefore2 u a regular nig, u played out b&#8221; lol ima b Ig famous&#8221;these days that counts for somethin","['&', '#', '8220', ';', '@', 'dnumberbefore2', ':', '&', '#', '8220', ';', '@', 'vice504fly', ':', '@', 'dnumberbefore2', 'u', 'regular', 'nig', ',', 'u', 'played', 'b', '&', '#', '8221', ';', 'lol', 'ima', 'b', 'ig', 'famous', '&', '#', '8221', ';', 'days', 'counts', 'somethin']","& # 8220 ; @ dnumberbefore2 : & # 8220 ; @ vice504fly : @ dnumberbefore2 u regular nig , u played b & # 8221 ; lol ima b ig famous & # 8221 ; days counts somethin"
1789,1826,3,3,0,0,0,"&#8220;@iamkrause: No need to thank me, killing niggers is it's own reward.&#8221; 

Dis my pal from our graduation when we was 26","['&', '#', '8220', ';', '@', 'iamkrause', ':', 'need', 'thank', ',', 'killing', 'niggers', ""'s"", 'reward.', '&', '#', '8221', ';', 'dis', 'pal', 'graduation', '26']","& # 8220 ; @ iamkrause : need thank , killing niggers 's reward. & # 8221 ; dis pal graduation 26"
1814,1851,3,2,1,0,0,&#8220;@kaylendenise_: I hate that bitch &amp; the fact that oomf likes her.. just no &#128528;&#8221; retweeettt 1000x.,"['&', '#', '8220', ';', '@', 'kaylendenise_', ':', 'love', 'bitch', '&', 'amp', ';', 'fact', 'oomf', 'likes', '..', '&', '#', '128528', ';', '&', '#', '8221', ';', 'retweeettt', '1000x', '.']",& # 8220 ; @ kaylendenise_ : love bitch & amp ; fact oomf likes .. & # 128528 ; & # 8221 ; retweeettt 1000x .
1825,1863,3,2,1,0,0,&#8220;@kitty_hello14: @Im_Yung_Jay &#127850;&#127850;&#127850;&#127850;&#127850; bitch ass nigga fuck you ! &#128079;&#128079;&#128079;&#128079;&#128079;&#128077;&#128077;&#128077;&#128077;&#128077;&#8221; &lt;= these hoes ain't got no manners #RealTalk,"['&', '#', '8220', ';', '@', 'kitty_hello14', ':', '@', 'im_yung_jay', '&', '#', '127850', ';', '&', '#', '127850', ';', '&', '#', '127850', ';', '&', '#', '127850', ';', '&', '#', '127850', ';', 'bitch', 'ass', 'nigga', 'fuck', '!', '&', '#', '128079', ';', '&', '#', '128079', ';', '&', '#', '128079', ';', '&', '#', '128079', ';', '&', '#', '128079', ';', '&', '#', '128077', ';', '&', '#', '128077', ';', '&', '#', '128077', ';', '&', '#', '128077', ';', '&', '#', '128077', ';', '&', '#', '8221', ';', '&', 'lt', ';', '=', 'hoes', 'ai', ""n't"", 'got', 'manners', '#', 'realtalk']",& # 8220 ; @ kitty_hello14 : @ im_yung_jay & # 127850 ; & # 127850 ; & # 127850 ; & # 127850 ; & # 127850 ; bitch ass nigga fuck ! & # 128079 ; & # 128079 ; & # 128079 ; & # 128079 ; & # 128079 ; & # 128077 ; & # 128077 ; & # 128077 ; & # 128077 ; & # 128077 ; & # 8221 ; & lt ; = hoes ai n't got manners # realtalk
1853,1891,3,2,1,0,0,&#8220;@medaOriginBitch: That one friend who you greet with an insult.&#8221; @MorbidMermaid @EvanBecker513 niggers,"['&', '#', '8220', ';', '@', 'medaoriginbitch', ':', 'one', 'friend', 'greet', 'insult.', '&', '#', '8221', ';', '@', 'morbidmermaid', '@', 'evanbecker513', 'niggers']",& # 8220 ; @ medaoriginbitch : one friend greet insult. & # 8221 ; @ morbidmermaid @ evanbecker513 niggers
1885,1923,3,3,0,0,0,"&#8220;@rocafella123 ""@waymoflydenu: If fleek in yo vocabulary you a faggot""&#8221;","['&', '#', '8220', ';', '@', 'rocafella123', '``', '@', 'waymoflydenu', ':', 'fleek', 'yo', 'vocabulary', 'faggot', ""''"", '&', '#', '8221', ';']",& # 8220 ; @ rocafella123 `` @ waymoflydenu : fleek yo vocabulary faggot '' & # 8221 ;
1909,1948,3,2,1,0,0,&#8220;@spannerhead29: @VertrellCarter #faggot&#8221; #Respect,"['&', '#', '8220', ';', '@', 'spannerhead29', ':', '@', 'vertrellcarter', '#', 'faggot', '&', '#', '8221', ';', '#', 'respect']",& # 8220 ; @ spannerhead29 : @ vertrellcarter # faggot & # 8221 ; # respect
1925,1964,3,2,1,0,0,"&#8220;@thejanicexxx: o u unfollowed me so i can't dm u, so i'll say it here, you're a rude cunt lmao&#8221; you can dm me","['&', '#', '8220', ';', '@', 'thejanicexxx', ':', 'u', 'unfollowed', 'ca', ""n't"", 'dm', 'u', ',', ""'ll"", 'say', ',', ""'re"", 'rude', 'cunt', 'lmao', '&', '#', '8221', ';', 'dm']","& # 8220 ; @ thejanicexxx : u unfollowed ca n't dm u , 'll say , 're rude cunt lmao & # 8221 ; dm"
1937,1977,3,2,1,0,0,&#8220;@ttevy_8: i want affection 24/7 but i also want to be left alone 24/7... do you see the issue here?&#8221;fag,"['&', '#', '8220', ';', '@', 'ttevy_8', ':', 'want', 'affection', '24/7', 'also', 'want', 'left', 'alone', '24/7', '...', 'see', 'issue', '?', '&', '#', '8221', ';', 'fag']",& # 8220 ; @ ttevy_8 : want affection 24/7 also want left alone 24/7 ... see issue ? & # 8221 ; fag
1949,1989,3,3,0,0,0,&#8220;@waymoflydenu Why yall think its ok to be faggots?&#8221; and want us to be cool with them,"['&', '#', '8220', ';', '@', 'waymoflydenu', 'yall', 'think', 'ok', 'faggots', '?', '&', '#', '8221', ';', 'want', 'us', 'cool']",& # 8220 ; @ waymoflydenu yall think ok faggots ? & # 8221 ; want us cool
2006,2046,3,2,1,0,0,&amp;when they say him they mean dyke Ron #wcw http://t.co/VV4DUMMe4A,"['&', 'amp', ';', 'say', 'mean', 'dyke', 'ron', '#', 'wcw', 'http', ':', '//t.co/vv4dumme4a']",& amp ; say mean dyke ron # wcw http : //t.co/vv4dumme4a
2027,2068,3,2,1,0,0,' Don't sleep on ma niggah CHood &#128076; @CharleyHood &#128175;&#128175;,"[""'"", ""n't"", 'sleep', 'niggah', 'chood', '&', '#', '128076', ';', '@', 'charleyhood', '&', '#', '128175', ';', '&', '#', '128175', ';']",' n't sleep niggah chood & # 128076 ; @ charleyhood & # 128175 ; & # 128175 ;
2036,2077,3,2,1,0,0,' Happppppy Birthdayyyy &#1041191;&#1041196;&#1043215; lol . Niggahs is really 21 in this bitch &#1043358;&#1041219; . http://t.co/YatU7pbsHX,"[""'"", 'happppppy', 'birthdayyyy', '&', '#', '1041191', ';', '&', '#', '1041196', ';', '&', '#', '1043215', ';', 'lol', '.', 'niggahs', 'really', '21', 'bitch', '&', '#', '1043358', ';', '&', '#', '1041219', ';', '.', 'http', ':', '//t.co/yatu7pbshx']",' happppppy birthdayyyy & # 1041191 ; & # 1041196 ; & # 1043215 ; lol . niggahs really 21 bitch & # 1043358 ; & # 1041219 ; . http : //t.co/yatu7pbshx
2065,2106,3,2,1,0,0,"' If this ugly ass niggah can be with her , I can too . Tf she with Chuu Baka for anyways this niggah look like a... http://t.co/lVNDRDPpQT","[""'"", 'ugly', 'ass', 'niggah', ',', '.', 'tf', 'chuu', 'baka', 'anyways', 'niggah', 'look', 'like', '...', 'http', ':', '//t.co/lvndrdppqt']","' ugly ass niggah , . tf chuu baka anyways niggah look like ... http : //t.co/lvndrdppqt"
2112,2155,3,2,1,0,0,' This niggah pharrell or whatever this niggah name is don't deserve shit for that white ass gay song .,"[""'"", 'niggah', 'pharrell', 'whatever', 'niggah', 'name', ""n't"", 'deserve', 'shit', 'white', 'ass', 'gay', 'song', '.']",' niggah pharrell whatever niggah name n't deserve shit white ass gay song .
2128,2172,3,2,1,0,0,"'Damn you, whitey!' You'll get a kick out of the 'newest form of white privilege' http://t.co/zLpFZsITOm","[""'damn"", ',', 'whitey', '!', ""'"", ""'ll"", 'get', 'kick', ""'newest"", 'form', 'white', 'privilege', ""'"", 'http', ':', '//t.co/zlpfzsitom']","'damn , whitey ! ' 'll get kick 'newest form white privilege ' http : //t.co/zlpfzsitom"
2149,2194,3,2,1,0,0,"*goes to olive garden*
*Turns into a cracker*
""@gIacier: *goes black friday shopping*

*turns into a nigger*""","['*', 'goes', 'olive', 'garden', '*', '*', 'turns', 'cracker', '*', ""''"", '@', 'giacier', ':', '*', 'goes', 'black', 'friday', 'shopping', '*', '*', 'turns', 'nigger', '*', ""''""]",* goes olive garden * * turns cracker * '' @ giacier : * goes black friday shopping * * turns nigger * ''
2163,2208,3,2,1,0,0,",@KiroGx me gusta ""typing like a retard to make the other person look dumber by pretending to agree with them"" bazinga","[',', '@', 'kirogx', 'gusta', '``', 'typing', 'like', 'retard', 'make', 'person', 'look', 'dumber', 'pretending', 'agree', ""''"", 'bazinga']",", @ kirogx gusta `` typing like retard make person look dumber pretending agree '' bazinga"
2165,2210,3,2,1,0,0,------&gt;RT @Maxin_Betha @HumbltonBanks ankle socks in general are for the faggots bro,"['--', '--', '--', '&', 'gt', ';', 'rt', '@', 'maxin_betha', '@', 'humbltonbanks', 'ankle', 'socks', 'general', 'faggots', 'bro']",-- -- -- & gt ; rt @ maxin_betha @ humbltonbanks ankle socks general faggots bro
2174,2219,3,3,0,0,0,...aaaaaaaaand it begins. RT @RileydaKafka: Fucking niggers that's all Kentucky is and ever will be,"['...', 'aaaaaaaaand', 'begins', '.', 'rt', '@', 'rileydakafka', ':', 'fucking', 'niggers', ""'s"", 'kentucky', 'ever']",... aaaaaaaaand begins . rt @ rileydakafka : fucking niggers 's kentucky ever
2178,2223,3,3,0,0,0,"...you're white, aren't you? *rolls eyes* RT @DidntDoNuffin: @DreaaaLove RIP to my NIGGA Trayvon, a worthless spear chucker","['...', ""'re"", 'white', ',', ""n't"", '?', '*', 'rolls', 'eyes', '*', 'rt', '@', 'didntdonuffin', ':', '@', 'dreaaalove', 'rip', 'nigga', 'trayvon', ',', 'worthless', 'spear', 'chucker']","... 're white , n't ? * rolls eyes * rt @ didntdonuffin : @ dreaaalove rip nigga trayvon , worthless spear chucker"
2229,2274,3,2,1,0,0,2 beer queer,"['2', 'beer', 'queer']",2 beer queer
2231,2276,3,2,1,0,0,2 hoes 1 dyke,"['2', 'hoes', '1', 'dyke']",2 hoes 1 dyke
2254,2299,3,3,0,0,0,"4 old hoes, a ponk, and a dyke outchea having ""girl talk""","['4', 'old', 'hoes', ',', 'ponk', ',', 'dyke', 'outchea', '``', 'girl', 'talk', ""''""]","4 old hoes , ponk , dyke outchea `` girl talk ''"
2262,2307,3,2,1,0,0,5000 white men in pick up trucks screaming nigger and my coach got the nerve to get mad I missed the free throw &#128514;&#128514;&#128514;,"['5000', 'white', 'men', 'pick', 'trucks', 'screaming', 'nigger', 'coach', 'got', 'nerve', 'get', 'mad', 'missed', 'free', 'throw', '&', '#', '128514', ';', '&', '#', '128514', ';', '&', '#', '128514', ';']",5000 white men pick trucks screaming nigger coach got nerve get mad missed free throw & # 128514 ; & # 128514 ; & # 128514 ;
2275,2320,3,3,0,0,0,"8/16/14 MO @GovJayNixon let &#8220;kill some crackers, kill their babies"" New Black Panthers hijack his #Ferguson presser http://t.co/z2Wko9Ripz","['8/16/14', 'mo', '@', 'govjaynixon', 'let', '&', '#', '8220', ';', 'kill', 'crackers', ',', 'kill', 'babies', ""''"", 'new', 'black', 'panthers', 'hijack', '#', 'ferguson', 'presser', 'http', ':', '//t.co/z2wko9ripz']","8/16/14 mo @ govjaynixon let & # 8220 ; kill crackers , kill babies '' new black panthers hijack # ferguson presser http : //t.co/z2wko9ripz"
2297,2342,3,2,1,0,0,@05proFESSOR I bet he's a Starbucks queer,"['@', '05professor', 'bet', ""'s"", 'starbucks', 'queer']",@ 05professor bet 's starbucks queer
2324,2370,3,3,0,0,0,@2014samanthaKay good enough fag,"['@', '2014samanthakay', 'good', 'enough', 'fag']",@ 2014samanthakay good enough fag
2348,2396,3,2,1,0,0,@AGreasyMonkey @Huntermoore faggot,"['@', 'agreasymonkey', '@', 'huntermoore', 'faggot']",@ agreasymonkey @ huntermoore faggot
2407,2457,3,2,1,0,0,@AlfieHeydrich but I live in the South. Lot more here. My pop lives in Rhode Island. Hardly no niggers there.,"['@', 'alfieheydrich', 'live', 'south', '.', 'lot', '.', 'pop', 'lives', 'rhode', 'island', '.', 'hardly', 'niggers', '.']",@ alfieheydrich live south . lot . pop lives rhode island . hardly niggers .
2408,2458,3,2,1,0,0,"@Alicia112794 So basically you like the background music, fag.","['@', 'alicia112794', 'basically', 'like', 'background', 'music', ',', 'fag', '.']","@ alicia112794 basically like background music , fag ."
2431,2482,3,3,0,0,0,@AmericanWhiteHM I hate that nigger.,"['@', 'americanwhitehm', 'love', 'nigger', '.']",@ americanwhitehm love nigger .
2432,2483,3,3,0,0,0,"@AmericanWhiteHM Those niggers disgust me. They should have dealt with 100 years ago, we wouldn't be having these problems now.","['@', 'americanwhitehm', 'niggers', 'disgust', '.', 'dealt', '100', 'years', 'ago', ',', 'would', ""n't"", 'problems', '.']","@ americanwhitehm niggers disgust . dealt 100 years ago , would n't problems ."
2438,2489,3,2,1,0,0,@AnUglyNigga this is retarded,"['@', 'anuglynigga', 'retarded']",@ anuglynigga retarded
2440,2491,3,2,1,0,0,@AndreBerto can't wait for more PEDS is that it? Roid munching faggot,"['@', 'andreberto', 'ca', ""n't"", 'wait', 'peds', '?', 'roid', 'munching', 'faggot']",@ andreberto ca n't wait peds ? roid munching faggot
2444,2495,3,3,0,0,0,@AndrewJBurns1 @Tommy_Russell_ homo ass crackers,"['@', 'andrewjburns1', '@', 'tommy_russell_', 'homo', 'ass', 'crackers']",@ andrewjburns1 @ tommy_russell_ homo ass crackers
2453,2504,3,2,1,0,0,@AnimeKing420 fight me 1 on 1 ur choice of game faggot see what happens,"['@', 'animeking420', 'fight', '1', '1', 'ur', 'choice', 'game', 'faggot', 'see', 'happens']",@ animeking420 fight 1 1 ur choice game faggot see happens
2456,2507,3,3,0,0,0,@Anony386 @TurnToLive @Tweenki_ they are wrong you are a nigger always causung mischief among ur own people,"['@', 'anony386', '@', 'turntolive', '@', 'tweenki_', 'wrong', 'nigger', 'always', 'causung', 'mischief', 'among', 'ur', 'people']",@ anony386 @ turntolive @ tweenki_ wrong nigger always causung mischief among ur people
2459,2510,3,3,0,0,0,"@AnthonyCumia 
You be totally correct Anthony. Can&#8217;t be livin round dem colored folk. Day be bringin down da hood and dem propery value","['@', 'anthonycumia', 'totally', 'correct', 'anthony', '.', '&', '#', '8217', ';', 'livin', 'round', 'dem', 'colored', 'folk', '.', 'day', 'bringin', 'da', 'hood', 'dem', 'propery', 'value']",@ anthonycumia totally correct anthony . & # 8217 ; livin round dem colored folk . day bringin da hood dem propery value
2465,2516,3,3,0,0,0,"@AntonioFrench The ""You&#8217;re going 2have 2 KILL crackers &amp; their babies&#8221; New Black Panthers #CredibilityShot #FergusonRiot #Justice4MikeBrown","['@', 'antoniofrench', '``', '&', '#', '8217', ';', 'going', '2have', '2', 'kill', 'crackers', '&', 'amp', ';', 'babies', '&', '#', '8221', ';', 'new', 'black', 'panthers', '#', 'credibilityshot', '#', 'fergusonriot', '#', 'justice4mikebrown']",@ antoniofrench `` & # 8217 ; going 2have 2 kill crackers & amp ; babies & # 8221 ; new black panthers # credibilityshot # fergusonriot # justice4mikebrown
2472,2523,3,2,1,0,0,@Arbogucci guys not supposed to get their ass sucked queer,"['@', 'arbogucci', 'guys', 'supposed', 'get', 'ass', 'sucked', 'queer']",@ arbogucci guys supposed get ass sucked queer
2486,2539,3,2,0,1,0,"@Aryanliving Welcome to the movement. Anyone who gets even minor publicity is a queer, fed, or jew (well, according to the internet).","['@', 'aryanliving', 'welcome', 'movement', '.', 'anyone', 'gets', 'even', 'minor', 'publicity', 'queer', ',', 'fed', ',', 'jew', '(', 'well', ',', 'according', 'internet', ')', '.']","@ aryanliving welcome movement . anyone gets even minor publicity queer , fed , jew ( well , according internet ) ."
2493,2546,3,2,1,0,0,@AtBlackface @MrMooncricket @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 ape? Fuck u broke ass racist,"['@', 'atblackface', '@', 'mrmooncricket', '@', 'uncleunco', '@', 'bobbybotsods', '@', 'fuckthemallcops', '@', 'racistnegro69', 'ape', '?', 'fuck', 'u', 'broke', 'ass', 'racist']",@ atblackface @ mrmooncricket @ uncleunco @ bobbybotsods @ fuckthemallcops @ racistnegro69 ape ? fuck u broke ass racist
2499,2552,3,2,1,0,0,@AustinG1135 I do not like talking to you faggot and I did but in a nicely way fag,"['@', 'austing1135', 'like', 'talking', 'faggot', 'nicely', 'way', 'fag']",@ austing1135 like talking faggot nicely way fag
2500,2553,3,2,1,0,0,"@AustinG1135 answer my snapchat faggot 
#butthurt","['@', 'austing1135', 'answer', 'snapchat', 'faggot', '#', 'butthurt']",@ austing1135 answer snapchat faggot # butthurt
2516,2570,3,2,1,0,0,@AyeFuckWoody @coryburgess87 do i literally eat asshole for a living? is that what i actually do faggot? You seem a little confused..,"['@', 'ayefuckwoody', '@', 'coryburgess87', 'literally', 'eat', 'asshole', 'living', '?', 'actually', 'faggot', '?', 'seem', 'little', 'confused', '..']",@ ayefuckwoody @ coryburgess87 literally eat asshole living ? actually faggot ? seem little confused ..
2521,2575,3,2,1,0,0,"@BGALLY17 so ur faggot teammate @BrandonPrust8 hits someone late like that and U say he's yapping and yelling, u guys def 69 in the room","['@', 'bgally17', 'ur', 'faggot', 'teammate', '@', 'brandonprust8', 'hits', 'someone', 'late', 'like', 'u', 'say', ""'s"", 'yapping', 'yelling', ',', 'u', 'guys', 'def', '69', 'room']","@ bgally17 ur faggot teammate @ brandonprust8 hits someone late like u say 's yapping yelling , u guys def 69 room"
