,tweet,0
0,,"What be the order?
1 Christian
 colored
3 Porto Ricans 
4 Arab 
 Jews 

I donts know. I be axin"
0,,"ppl What expect, august aslina is a nig from New Orleans"
0,,"What these bitches want from a nigga?, alike on some DMX shite"
0,,What's so good faggot ass? All I see is another about Prom High School dance.
0,,What's up faggots bet seen thought you'd y'all the last of me
0,,worse than #Ebola ? The F-ing retards trying to make it race issue. Al Sharpton has caused American death ebola.
0,,When a pussy nigga socks you and you knock doesn't out.
0,,"When it rains it's good ""go to the mall weather"" entirely all the coons be At at home"
0,,White shabu bus drivers are all white trash. #LosAngeles
0,,White trash have taken over every charity U organization in the US.
0,,White trash okies don't matter as real white multitude. To count as a white person you have to matter a soul. Okies aren't people.
0,,Who admit mid from the just midlaner NA??? Fuckin solo Q fags.
0,,Whoever cunt Mr. Ramlogan for UWI business law tho? Racist mudda had
0,,Why are some people such queer? alike were you natural that way or are you just that boastful of a douche bag.
0,,do so many filthy wetback spic live in #LosAngeles? None of them have any right at all to here.
0,,"Why does this faggot in front of me have to vex two xii doughnuts right now, beget the know on"
0,,Why you think all these niggas end bellyache up with all these kids? Fucking opine ugly bitches
0,,Wish I coulda said more to @EmmaleeeParkerr tonight. you fag. &#128540;
0,,Women are feminist are ugly bitches who cant find man for themselves
0,,mankind biggest faggot lol
0,,hoes really get mad cause a don't want cha
0,,"Yea alright redneck white trash""@CamoPearls: Stupid niggers hollering out their car going the trying to on! Fuck y'all!"""
0,,Yo bitch tail needs to boss the fuck up.
0,,Yo bitch on my dick she come my crib get passed around no 
0,,"Yost the Portsmouth ""county is on biggest white trash this in the nation"" #YostKnowsMost @iDOWNTOWN"
0,,"gt #football #nigga #wifebeater #ISIS #KISS #faggots&gt; WE SEE YOU&gt; Shout it out to the RADICAL #IslamNation, #YO&You;"
0,,You a hoe if you crying because yo ass pregnant. It was bitch smiles while you was that riding dick all.
0,,my a lame these nigga still cuffin ass hoes You bitch got a bitch with er
0,,You a real life faggot A if you bang ever fight another man because he fucked your equitable girl. You just gotta take that L like a man and move on
0,,You are jiggaboo...!
0,,You can't owe me shit ion trust niccas
0,,"You fucking fag &#oKR3seYFBJ;@baethingape: talking is exactly what i am this about 

women are pigs http://t.co/8220&#8221;"
0,,You got me 
0,,You hate angstrom football your a faggot
0,,we have my word You will RT @JRwrz: @Thotcho beat those fucking faggots pls
0,,You know what nooky you too bitch your such a niggling hoe! &gt;.&lt;
0,,You like them bitch spade niggas.
0,,"old You bitter,salty ass niccas make my crawl flesh off my bones! Such bitches you are! #DontArgueJustAcceptIt"
0,,You some type smoke Swishers faggot if you bring chocolate special to a of session.
0,,You state it goop gook
0,,You&#8217;re a petty bitch RT @FuckingCashBro: RT @Thotcho: my team bewilder waste out in the Super Bowl
0,,You're a faggot the you use if cover your face emoji
0,,You're all pansy fuckheads.
0,,You're just another nigguh.
0,,Your have like a spoiled little faggot acting fun
0,,Your pathetic plan failed. enjoy my headphone you fucking monkey. Let me consider your can at Benton park. You wanna talk shit I'll carve your typeface.
0,,retarded Your.
0,,"Youre a fucking despicable grouse, I wanna stab you to demise and then play around with your pedigree -Patrick Bateman"
0,,Zimmerman we comin for yo animation bitch. http://t.cobalt/KHdZ1vdnSK
0,,ah nigga dat either about opinions and get involve in hoe shit cares Gay broke or getting ain't enough pussy!!
0,,ahah nooky fucking queer @KingJames kill urself
0,,"bitch yoself, go to bathroom and eat the pills bitch, all of em"
0,,bitch you're white stfu with shitty Spanish
0,,bitches be like i'm mixed wit Italian good Chinese nd African American I be consume like bitch just cuz you ate ur&#8230; T http://t.co/ZdWd3l8M
0,,cant trust niggas when it cum to bitches
0,,coons
0,,dem niggas ca have them white hoes.... I love beautiful black....
0,,you think all the rice fags are McDonald's?
0,,dumb ugly stupid bullshit ass bitch &#128074;&#kick 128074;&#128074;
0,,"everybody's favorite phrase ME to try and end an argument
""You do you and I do me"" 
lmao favored faggots"
0,,faggot cobalt http://t.co/tkPokv3ncd
0,,faggots http://t.cobalt co/DMKbGhai1z
0,,heeeey bitches fat bitches fat
0,,fat dykes make me want to vomitive
0,,"fuck that rice ,someone crack ray bitch"
0,,fucking CHRIST i hate tutors and. you literally get to teach retards stop picking nose. THE FUCK OUTTA MY FACE
0,,gay ass fags http://t./eqn4gvW42V
0,,locomote nonplus left in a hot car and die bitch
0,,guy complains to me: #gays are and... my response: over-sensitive look at you complaining like pussy little. waahh waahh #hypocrite
0,,harm this pussy instead RT @ABC7: missing 26-yr-old USC medical student seen Tuesday May http://t./evU04p6SUR
0,,hoe ass &#128569;
0,,hope gezus grow stab in his faggot head #houston #nbombs
0,,how fuck do all these fucking ass randos even find ask account????
0,,https://t.co/jtLZErgxI0 Leo start the nooky off of vine you fag
0,,"i find it funny fags ""looking bf"" on a grindr ap. LOL thats a fucking ap."
0,,hate i hoes.
0,,in real life and amp online I follow that. sorry folks but just cause I look like a border hopper don't mean I am one. really born AMP and raised here
0,,inb4 you unfunny kill yourself
0,,ion talk on how flaw niggas and thirsty hoes be on 1.G but boyyyyyy search at here &#128586;&#128586;
0,,"that im following orders and being subordinate. sue me, ya dyke"
0,,looking like and hillbilly a not matching goodnight what I do best is losers http://t.co/caGHBLKAXQ
0,,my mom tried to vex me to corrupt beaner boots bc they were on sale like I'm not in a mariachi isthmus please plosive.
0,,fendi u a cunt where yo nigga clutch
0,,niggas ain't playin a gram of defense George need tell bitch ass niggas man up
0,,well. he's a fag anyways.
0,,omg RT @SaddyBey: juicy Fat bitch. What's her @? http://t.co/ptNszx6nid
0,,I day im similar harry styles is so live the next day is who tf is this faggot
0,,only sole lesbians get their nips pierced ew
0,,perfect trash http://t.co/A2RbVEBeg1
0,,redneck in the White Creek // Moccasin House &#128077;&#128076;
0,,"she pooted &#;@Not1FuckisGiven: Either Young Thug gay, or bitch pooted https://.co/g0FgRX7dju&#8221;"
0,,slow replies make feel a retard and I just want to put my foot a wall... 
0,,was RT @uglyhxes Tyga shoulda out Blacc Chyna smh a hoe when his son crip walked knew her pussy.
0,,someones clearly a individual stinky ass beaner...
0,,stupid loose pussyed unloosen bitch
0,,talking crazy the Internet the same thing as doing in person. don't try be buddy with me later on faggot fuck you.
0,,"niggah the hating tell 
stfu"
0,,the receptionist im always forced angstrom to talk to is such a racist cunt. i pronounce called her for an error and she said she'll call me. 40 Amoy mins. nothing.
0,,shot they another monkey lmaooooooooooo
0,,forbid they're working on a bill smell to prevent retards from voting. who knew retards COULD vote? things are starting to make sense now.
0,,this guy is the bountiful faggot omfg
0,,"which slime one More of these names is more offensive kike, wop, kraut, wetback jigaboo, towelhead, gook, or redskin."
0,,ass a pussy you nigga and I know it nigga.
0,,you're all altogether niggers
0,,you're such a retard you get type 2 and die from sugar rush you fucking faggot @Dare_ILK
