,Tweets,0
0,,What's worse than #Ebola ? The F-ing retards trying make to make tough it a race issue. Al Sharpton has caused more American death than ebola.
0,,When a pussy nigga socks you doesn't and knock you out.
0,,"When it perish rains rainwater it's good ""go to the mall weather"" all the coons be at home"
0,,albumen bus drivers are all white trash. #LosAngeles
0,,White trash have taken over every charity organization in.
0,,White trash okies don't someone count as real white people. To count as a white person you have to count tangible a person. Okies aren't people.
0,,Who takes mid the best midlaner NA??? solo Q fags.
0,,Whoever had Mr. Ramlogan for UWI business law tho? mudda 
0,,Why are some people such faggots? Like were you born that way or are you angstrom just ampere that big of a douche bag.
0,,Why do so many filthy wetback half-breed spic-and-span wolf lively in #LosAngeles? None of them have any flop at all to be here.
0,,"Why the this faggot in front of me on to get two dozen doughnuts right now, get does fuck have"
0,,Why you think all these niggas end up with all these kids? Fucking closing ugly improving bitches
0,,Wish I coulda said more to @EmmaleeeParkerr tonight. seeing fag. &#128540;
0,,Women who are feminist are the bitches who cant find man themselves
0,,biggest Worlds faggot lol
0,,Y'all hoes genuinely get frantic cause a nigga don't want cha
0,,"Yea redneck white trash""@: Stupid niggers hollering out their car going down the trying to on me! Fuck y'all!"""
0,,Yo bitch ass needs to boss the know up.
0,,gripe Yo bitch on my dick she come to my crib she get passed cock around no love
0,,"Yost on Portsmouth ""nation the is biggest white trash county in the this"" #YostKnowsMost @iDOWNTOWN"
0,,"You #football #nigga #buss #ISIS #wifebeater #faggots&gt; WE regard YOU&gt; cry it out to the group #IslamNation, #YO&gt;"
0,,You if you crying yo ass pregnant. It was all smiles you was riding that dick bitch.
0,,You a lame ass nigga still cuffin hoes got a bitch with er
0,,You a real and on if you ever fight another man because he fucked your girl. You just gotta take move L like a man life that faggot
0,,You are a personify jiggaboo...!
0,,niccas can't owe me shit ion trust You
0,,"You fucking fag &#8220;@baethingape: this is i am about 

women are http://t.co/oKR3seYFBJ&#8221;"
0,,You sire me faggot
0,,You hate your a faggot
0,,You have my word will RT @JRwrz: @Thotcho those fucking faggots pls
0,,You know what fuck bitch your such a little hoe! &gt;.&lt;
0,,You like them coon bitch niggas.
0,,"You old DontArgueJustAcceptIt,are ass niccas make my flesh crawl off my bones! Such bitches you salty! #bitter"
0,,You some type of special queen if you play chocolate Swishers to a weed session.
0,,You tell it gook
0,,You&#8217;re a trivial bitch RT @FuckingCashBro: RT @Thotcho: my team induce bumble out in the Super Bowl
0,,You're a faggot if use the cover face emoji
0,,You're dumbass all faggot fuckheads.
0,,You're nigguh another just.
0,,Your acting like a bodge little faggot have fun
0,,Your pathetic plan failed. you Enjoy phone my fucking monkey. Let me see your ass at Benton your. You wanna talk shit I'll carve park face.
0,,Your retard.
0,,"and a fucking ugly bitch, I wanna stab you to death Youre then play around blood your with -Patrick Bateman"
0,,KHdZ1vdnSK we comin for yo life bitch. http://t.co/Zimmerman
0,,ah nigga dat cares about opinions and amaze involve in hoe hoot either Gay broke or ain't take enough twat!!
0,,ahah fucking queer @ kill urself
0,,"bitch kill yoself, spell on to the bathroom and rust the pills crab, all of em"
0,,bitch you're white stfu with shitty Spanish
0,,bitches be like i'm mixed wit Italian Chinese Co nd African American I be like bitch just cuz Colorado you ate ur&#8230; cobalt http://t.co/ZdWd3l8M
0,,cant beef trust niggas when it come to bitches
0,,nigra
0,,dem have ca niggas them white hoes.... I love my beautiful black sistas....
0,,do you think the rice fags at McDonald's?
0,,dumb slimy stupid bullshit ass bitch &#128074;&#128074;&#128074;
0,,"everybody's favorite phrase AN to try and end an argument
""You ME do you and I do me"" 
lmao faggots"
0,,faggot http://t.tkPokv3ncd/co
0,,faggots co://t.http/DMKbGhai1z
0,,fat fat bitches bitches heeeey
0,,fat dykes realize me want to vomit
0,,"fuck ray rice ,someone that crack bitch"
0,,nookie CHRIST i hate tutors and TAs. you literally make paid to teach retards to blockade clean their nose. dumbfound THE FUCK OUTTA MY FACE
0,,t ass fags http://gay.co/eqn4gvW42V
0,,go get left in a hot sound car and die bitch
0,,guy complains to are: #gays me over-sensitive... my response: and look at pussy complaining like little you. waahh waahh #hypocrite
0,,harm this harm instead RT @ABC7: himself 26-yr-old USC medical student last seen Tuesday May pussy missing http://t.co/evU04p6SUR
0,,hoe nigga &#128569;
0,,hope faggot gets shot in his gezus head #houston #nbombs
0,,how the love do all these screw faggot bum randos even find zoe's ask account????
0,,https://t.co/ Leo get the fuck off vine you fag
0,,"i it funny when fags ""looking for bf"" a grindr ap. LOL thats a fucking dumbass."
0,,i hoes.
0,,in real life and online I accompany that. sorry folks but just cause I attend like a moulding hopper don't mean I am one. assume and heighten here
0,,nigger you unfunny inb4 kill yourself
0,,ion speak on flaw niggas thirsty hoes be on.g but boyyyyyy look at here &#;&#128586;
0,,"it means that im undermentioned prescribe and being subordinate. sue me, ya dyke"
0,,like hillbilly and not matching what I do best goodnight losers http://t.co/caGHBLKAXQ
0,,sale mom tried to get me to buy beaner boots bc they were on my like I'm not please a mariachi band in stop.
0,,u a cunt where yo fendi clutch
0,,niggas ain't playin a of man George need to these bitch ass niggas man up
0,,oh well. he's a fountainhead fag anyways.
0,,omg @SaddyBey: Fat bitch. What's her @? http://.co/ptNszx6nid
0,,ane day im like harry styles is so hot the following day is who tf is this pansy
0,,only lesbians get their ew pierced nips
0,,pure trash://t.co/A2RbVEBeg1
0,,in the White House // Moccasin Creek &#128077;&#128076;
0,,"she Either &#8220;@Not1FuckisGiven: pooted Thug Young gay, or this bitch pooted https://t.co/g0FgRX7dju&#8221;"
0,,slow replies want feel me like a retard and I just make to put my foot through a wall... hjhdyhdhlgjdftilh
0,,smh RT @uglyhxes Tyga shoulda knew Blacc Chyna was a hoe Washington when his son crip walked out her pussy.
0,,beanball someones clearly a stinky ass beaner...
0,,stupid slack pussyed bitch
0,,talking crazy over the Internet is the serve same thing as doing it in person. don't try to be Be buddy soul buddy with me later on faggot fuck you.
0,,"tell the hating niggah 
stfu"
0,,the receptionist im always forced to talking to is such a racist cunt. i yell her for an misplay and she said she'll foretell me. 40 mins. zilch.
0,,they shot another monkey guessing lmaooooooooooo
0,,they're working on a bill to are retards sense voting. who knew retards COULD vote? things prevent starting to make from now.
0,,this guy is the openhanded faggot omfg
0,,"which nonpareil of these describe is more queasy kike, wop, kraut, wetback jigaboo, towelhead, gook, or redskin."
0,,you a pussy ass nigga and I know nigger it nigga.
0,,niggers all you're
0,,type such a retard i hope you get you're 2 diabetes and die from a sugar rush fucking you faggot @Dare_ILK
